"","X.7","X.6","X.5","X.4","X.3","X.2","X.1","site","closure_id","n_observations","X","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","summer_nbr_TCB_mean_2400","spring_nbr_TCG_mean_75","fall_nbr_B2_stdDev_300","slope_mean_300","summer_b5_B4_stdDev_1200","species_observed_syn","observation_date","formatted_date","latitude","longitude","locality_id","observer_id","checklist_id","as_date","occupied_prob","occupied","site_area","site_max_dist"
"525",525,525,525,525,525,525,525,"L5995427_2017",2017,1,3025,-0.667207447427036,-1.32489086724056,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.711789161032221,1.02547185694767,-0.491070196009178,-0.433289901221435,-0.0850071598076411,1,"6/2/2017","2017-06-02",43.24158,-124.04906,"L5995427","obs194608,obs272653","G2509487","2017-06-02",0.116787222886148,0,0,0
"526",526,526,526,526,526,526,526,"L5995441_2017",2017,1,3026,-0.667207447427036,-1.30363831893713,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.723217163727668,1.04115166859014,-0.129835591582492,-0.724718823964918,-0.0650141262914817,1,"6/2/2017","2017-06-02",43.24531,-124.04771,"L5995441","obs194608,obs272653","G2509488","2017-06-02",0.129936555220172,1,0,0
"527",527,527,527,527,527,527,527,"L5995459_2017",2017,1,3027,-0.667207447427036,-1.27530158793673,-0.406761331322251,-0.263094913901091,0.632390529287552,-0.689777434904594,1.10890622196171,0.087392311287087,-0.809919139323626,-0.160278219715271,0,"6/2/2017","2017-06-02",43.24866,-124.04932,"L5995459","obs194608,obs272653","G2509489","2017-06-02",0.148420440768417,0,0,0
"528",528,528,528,528,528,528,528,"L5995472_2017",2017,1,3028,-0.667207447427036,-1.25050694817855,-0.406761331322251,-0.263094913901091,0.632390529287552,-0.753555087109602,2.23866505886585,-0.830786162199754,1.8767400005848,0.635773947863873,0,"6/2/2017","2017-06-02",43.25092,-124.02296,"L5995472","obs194608,obs272653","G2509490","2017-06-02",0.357732982425194,0,0,0
"529",529,529,529,529,529,529,529,"L5995493_2017",2017,1,3029,-0.667207447427036,-1.20800185157169,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.519691072306423,1.2128061665145,-0.0468679293153471,1.24189765736959,0.303811783563391,0,"6/2/2017","2017-06-02",43.26763,-124.01753,"L5995493","obs194608,obs272653","G2509491","2017-06-02",0.47064830435396,1,0,0
"530",530,530,530,530,530,530,530,"L5995510_2017",2017,1,3030,-0.667207447427036,-1.17966512057129,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.469945363741879,1.72722600180319,-0.827976674245676,1.9307584568107,0.096346592436576,0,"6/2/2017","2017-06-02",43.26852,-124.00709,"L5995510","obs194608,obs272653","G2509492","2017-06-02",0.410262715751416,0,0,0
"531",531,531,531,531,531,531,531,"L5995525_2017",2017,1,3031,-0.667207447427036,-1.15487048081311,-0.406761331322251,-0.263094913901091,0.632390529287552,-0.433512741428153,1.73225300385996,-0.360664982064632,1.69180202595503,0.191836753759806,0,"6/2/2017","2017-06-02",43.27166,-124.00854,"L5995525","obs194608,obs272653","G2509493","2017-06-02",0.490042241837214,0,0,0
"532",532,532,532,532,532,532,532,"L5995531_2017",2017,1,3032,-0.667207447427036,-1.12653374981271,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.404961938367058,2.21710027412155,-0.446477861379332,0.955275324915401,0.195998339047239,0,"6/2/2017","2017-06-02",43.2737,-124.01307,"L5995531","obs194608,obs272653","G2509494","2017-06-02",0.344435290955283,1,0,0
"533",533,533,533,533,533,533,533,"L5995542_2017",2017,1,3033,-0.667207447427036,-1.09819701881231,-0.406761331322251,-0.263094913901091,0.632390529287552,-0.457344132168195,1.91144861720485,-0.612822009760907,2.61181490226814,0.171189343295022,1,"6/2/2017","2017-06-02",43.27714,-124.0189,"L5995542","obs194608,obs272653","G2509495","2017-06-02",0.589118941709953,1,0,0
"534",534,534,534,534,534,534,534,"L5995559_2017",2017,1,3034,-0.667207447427036,-1.06986028759939,-0.285638991020065,-0.263094913901091,0.632390529287552,-0.46560192959249,1.91401643569774,-0.361323113558285,2.53128093082116,0.193625069361406,0,"6/2/2017","2017-06-02",43.27947,-124.02228,"L5995559","obs194608,obs272653","G2509496","2017-06-02",0.630894158039537,0,0,0
"535",535,535,535,535,535,535,535,"L5995578_2017",2017,1,3035,-0.667207447427036,-1.0238130997503,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.609075427487755,1.03635662693116,-0.861673682759264,1.20563657095635,0.392832637413777,0,"6/2/2017","2017-06-02",43.26043,-124.02296,"L5995578","obs194608,obs272653","G2509497","2017-06-02",0.273076376978795,1,0,0
"536",536,536,536,536,536,536,536,"L5995588_2017",2017,1,3036,-0.667207447427036,-0.977765911688691,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.646857386269885,0.757058129801384,-0.74354061448876,1.89212934964855,0.370868631867732,0,"6/2/2017","2017-06-02",43.25746,-124.02786,"L5995588","obs194608,obs272653","G2509498","2017-06-02",0.401365069510627,0,0,0
"537",537,537,537,537,537,537,537,"L5995598_2017",2017,1,3037,-0.667207447427036,-0.786492976957807,-0.406761331322251,-0.263094913901091,0.632390529287552,0.133813601605017,2.9333770590133,0.111024685196573,1.01364645690347,0.394969312638261,0,"6/2/2017","2017-06-02",43.16581,-124.28506,"L5995598","obs194608,obs272653","G2509499","2017-06-02",0.616297404984102,1,0,0
"538",538,538,538,538,538,538,538,"L5995757_2017",2017,1,3038,-0.667207447427036,-0.761698337199628,-0.376480746246705,-0.263094913901091,0.632390529287552,0.131452477110103,2.63162846671298,-0.009124064757322,0.791068441639732,0.798924707810735,0,"6/2/2017","2017-06-02",43.16249,-124.28495,"L5995757","obs194608,obs272653","G2509500","2017-06-02",0.57136306610457,0,0,0
"539",539,539,539,539,539,539,539,"L5995803_2017",2017,1,3039,-0.667207447427036,-0.733361606199228,-0.437041916397798,-0.263094913901091,0.632390529287552,0.117822914912966,2.27468561687654,0.0377543029675394,-0.0531163887295082,0.79725860697067,0,"6/2/2017","2017-06-02",43.15744,-124.28567,"L5995803","obs194608,obs272653","G2509501","2017-06-02",0.428531820458587,0,0,0
"540",540,540,540,540,540,540,540,"L5995809_2017",2017,1,3040,-0.667207447427036,-0.708566966441049,-0.437041916397798,-0.263094913901091,0.632390529287552,0.082100818143451,1.61787697962374,-0.138560280134858,-0.382264490796858,0.747227329430479,0,"6/2/2017","2017-06-02",43.15661,-124.29278,"L5995809","obs194608,obs272653","G2509502","2017-06-02",0.327061464614577,0,0,0
"541",541,541,541,541,541,541,541,"L5995894_2017",2017,1,3041,-0.667207447427036,-0.67314605274368,-0.437041916397798,-0.263094913901091,0.632390529287552,0.0744109091589737,1.72227338549462,-0.0512273105491548,0.476085130612296,0.528424761133996,0,"6/2/2017","2017-06-02",43.15992,-124.29344,"L5995894","obs194608,obs272653","G2509503","2017-06-02",0.482983764089323,1,0,0
"542",542,542,542,542,542,542,542,"L5995904_2017",2017,1,3042,-0.667207447427036,-0.651893504440249,-0.406761331322251,-0.263094913901091,0.632390529287552,0.0610909035232728,2.13941133638768,0.0492669194494265,0.590455445925254,0.330615056014419,0,"6/2/2017","2017-06-02",43.16315,-124.29306,"L5995904","obs194608,obs272653","G2509504","2017-06-02",0.511188364892362,0,0,0
"543",543,543,543,543,543,543,543,"L5995921_2017",2017,1,3043,-0.667207447427036,-0.577509585378239,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.00215903051390525,2.38216316482496,-0.109914912390086,1.14412760649628,0.911735348333128,0,"6/2/2017","2017-06-02",43.13202,-124.31815,"L5995921","obs194608,obs272653","G2509505","2017-06-02",0.586500722180805,1,0,0
"544",544,544,544,544,544,544,544,"L5995936_2017",2017,1,3044,-0.667207447427036,-0.520836123164913,-0.134236065642332,-0.263094913901091,0.632390529287552,-0.066306725324079,0.77419929162777,-0.361703761695936,0.614625577524417,1.19498518891626,1,"6/2/2017","2017-06-02",43.13311,-124.32557,"L5995936","obs194608,obs272653","G2509506","2017-06-02",0.441836307051603,0,0,0
"545",545,545,545,545,545,545,545,"L5995962_2017",2017,1,32532,-0.6672074,-0.556257,-0.3462002,-0.2630949,0.6323905,-0.03928754,0.6156302,-0.4116315,0.7742888,1.025572,0,"6/2/2017","2017-06-02",43.13215,-124.3215,"L5995962","obs194608","S37690729","2017-06-02",0.457968734773546,1,0,0
"546",546,546,546,546,546,546,546,"L5995979_2017",2017,1,3045,-0.667207447427036,-0.460620569709365,-0.437041916397798,-0.263094913901091,0.632390529287552,-0.103915579195719,1.51243378222785,-0.552210823691645,-0.185039710989427,1.308367074826,0,"6/2/2017","2017-06-02",43.13615,-124.33031,"L5995979","obs194608,obs272653","G2509507","2017-06-02",0.26271249123152,0,0,0
"547",547,547,547,547,547,547,547,"L5996021_2017",2017,1,3046,-0.667207447427036,-0.435825929951186,-0.406761331322251,-0.263094913901091,0.632390529287552,-0.125328955987397,1.51118677749495,-0.533311872794887,0.0210118933791793,1.3577399959296,0,"6/2/2017","2017-06-02",43.13917,-124.33208,"L5996021","obs194608,obs272653","G2509508","2017-06-02",0.294351171691195,0,0,0
"548",548,548,548,548,548,548,548,"79",2017,1,33845,0.799017,-0.4641627,-0.4370419,-0.2630949,-0.4006648,-1.741477,-0.02887796,3.576129,-0.7112907,2.119611,0,"6/27/2017","2017-06-27",43.97661,-124.1389,"L5996646","obs407406","S37857934","2017-06-27",0.750655857329419,0,0,0.166767096451954
"549",549,549,549,549,549,549,549,"L5996909_2017",2017,1,32585,0.3298252,1.707139,0.5016562,3.496343,-0.4006648,-2.122418,0.1460385,0.228767,1.323593,2.498279,1,"6/19/2017","2017-06-19",42.20509,-124.3746,"L5996909","obs417076","S37695562","2017-06-19",0.293242393722233,1,0,0
"550",550,550,550,550,550,550,550,"L5997558_2017",2017,1,32596,0.3884742,-0.8042034,-0.4067613,-0.2630949,-0.4006648,-0.4111548,-0.3053018,0.774181,-0.4232503,1.626092,0,"6/20/2017","2017-06-20",43.57313,-124.1739,"L5997558","obs667527","S37699315","2017-06-20",0.466682209040369,1,0,0
"551",551,551,551,551,551,551,551,"L5997954_2017",2017,1,32611,0.3884742,-0.3720683,-0.4370419,-0.2630949,-0.4006648,-0.9507346,-0.8283844,-0.02763324,0.9216412,1.745773,0,"6/20/2017","2017-06-20",42.42393,-124.4121,"L5997954","obs417076","S37701184","2017-06-20",0.401680740056,0,0,0
"552",552,552,552,552,552,552,552,"L5998000_2017",2017,1,32614,-0.4326115,0.1379929,0.1685698,3.496343,0.6323905,-0.6530475,-0.1569685,-0.081734,-0.7114409,-0.01926278,1,"6/6/2017","2017-06-06",42.75759,-123.3529,"L5998000","obs231136","S37701583","2017-06-06",0.150044484757789,0,0,0
"553",553,553,553,553,553,553,553,"L5998141_2017",2017,1,32621,0.3884742,-0.1737112,-0.4370419,-0.2630949,-0.4006648,-1.86852,-0.9350741,0.6310809,1.264244,3.380858,0,"6/20/2017","2017-06-20",42.72179,-124.4668,"L5998141","obs417076","S37702120","2017-06-20",0.479724954281062,0,0,0
"554",554,554,554,554,554,554,554,"77",2017,1,32924,0.4471231,1.398977,-0.285639,-0.2630949,-0.4006648,-0.5532143,0.5110623,-0.006000595,-0.5316924,0.5983998,0,"6/21/2017","2017-06-21",44.05366,-124.0974,"L6004050","obs500329","S37732966","2017-06-21",0.209947956097894,0,0,0.0503402804148071
"555",555,555,555,555,555,555,555,"L6005609_2017",2017,1,33017,0.4471231,-1.50908,3.045225,-0.2630949,-0.4006648,-0.9024648,0.4961848,-0.8954048,2.063832,0.4569223,0,"6/21/2017","2017-06-21",44.35316,-123.7405,"L6005609","obs898514","S37741291","2017-06-21",0.344617023450851,0,0,0
"556",556,556,556,556,556,556,556,"L6005670_2017",2017,1,33018,0.5057721,-0.5137519,0.01716686,-0.2630949,-0.4006648,-2.231157,-1.259942,1.889324,-0.388971,2.322613,0,"6/22/2017","2017-06-22",44.49583,-124.0846,"L6005670","obs143232","S37741298","2017-06-22",0.340598254666554,0,0,0
"557",557,557,557,557,557,557,557,"L6006730_2017",2017,1,33049,0.5057721,0.06715105,-0.4370419,-0.2630949,-0.4006648,-0.9145207,1.951135,-0.9387631,1.38422,-0.1738481,0,"6/22/2017","2017-06-22",44.22054,-123.486,"L6006730","obs98760","S37745629","2017-06-22",0.203719563438226,0,0,0
"558",558,558,558,558,558,558,558,"56",2017,1,33062,0.5057721,0.4709495,-0.4370419,-0.2630949,-0.4006648,-1.001677,2.382147,-0.7681561,1.704905,0.009435596,0,"6/22/2017","2017-06-22",44.22744,-123.4708,"L6006759","obs98760","S37745759","2017-06-22",0.263615060470614,0,0,0.583428471592263
"559",559,559,559,559,559,559,559,"57",2017,1,33066,0.5057721,0.6303436,-0.4370419,-0.2630949,-0.4006648,-0.8781538,1.279441,-0.9782016,0.7215725,0.249122,0,"6/22/2017","2017-06-22",44.22822,-123.5051,"L6006807","obs98760","S37745867","2017-06-22",0.149038779549153,1,0,0.166478608600126
"560",560,560,560,560,560,560,560,"L6007279_2017",2017,1,33077,0.5057721,-0.6093884,-0.285639,-0.2630949,-0.4006648,0.1750152,-0.2345925,0.4248367,-0.7491037,0.04308628,0,"6/22/2017","2017-06-22",42.3103,-123.2625,"L6007279","obs111997","S37748385","2017-06-22",0.387445682595958,1,0,0
"561",561,561,561,561,561,561,561,"L6009004_2017",2017,1,33147,0.5644211,-0.3933208,2.136808,-0.2630949,-0.4006648,0.2983691,-1.560862,1.542189,-0.680475,0.2969477,0,"6/23/2017","2017-06-23",43.22633,-123.3574,"L6009004","obs937997","S37756596","2017-06-23",0.702685085701554,1,0,0
"562",562,562,562,562,562,562,562,"L6010860_2017",2017,1,33182,0.5644211,-0.8892136,0.01716686,-0.2630949,-0.4006648,-1.014188,1.160749,-0.8554124,2.106172,0.5409079,0,"6/23/2017","2017-06-23",44.34022,-123.9036,"L6010860","obs407406","S37764409","2017-06-23",0.335203081834819,0,0,0
"563",563,563,563,563,563,563,563,"L6010886_2017",2017,1,2897,0.564421093968587,-0.768782520109123,-0.134236065642332,-0.263094913901091,0.632390529287552,-1.0535538513854,2.06007575831963,-0.946324277070914,2.77322457539139,-0.00689230035393463,1,"6/23/2017","2017-06-23",44.3487547,-123.8865566,"L6010886","obs407406,obs20174","G2500879","2017-06-23",0.386720499690655,0,0,0
"564",564,564,564,564,564,564,564,"10",2017,1,2898,0.505772115806891,1.88778601718224,-0.225077820868972,-0.263094913901091,0.632390529287552,-0.93574316037387,0.926332444932374,-0.802105014365224,2.00057762545216,0.55610587190386,1,"6/22/2017","2017-06-22",44.3403812,-123.8837028,"L6010907","obs407406,obs20174","G2500883","2017-06-22",0.348666534437414,0,0,0
"565",565,565,565,565,565,565,565,"L6011197_2017",2017,1,33196,0.5644211,1.165199,0.01716686,-0.2630949,-0.4006648,-2.059935,0.3169061,0.6418481,-0.5959048,1.992689,0,"6/23/2017","2017-06-23",42.4404,-124.4332,"L6011197","obs348757","S37766002","2017-06-23",0.125883104230071,1,0,0
"566",566,566,566,566,566,566,566,"L6014582_2017",2017,1,33278,0.6230701,-0.01077496,-0.285639,-0.2630949,-0.4006648,-0.2526159,1.474114,0.03170373,0.4217995,-0.1293928,0,"6/24/2017","2017-06-24",43.99,-123.0557,"L6014582","obs548036","S37781267","2017-06-24",0.382814808801313,0,0,0
"567",567,567,567,567,567,567,567,"L6015294_2017",2017,1,33307,0.6230701,-1.030897,-0.1342361,-0.2630949,6.830722,-1.6554,-1.010391,1.710854,-0.4756614,2.253433,1,"6/24/2017","2017-06-24",43.0861,-124.4349,"L6015294","obs237413","S37784762","2017-06-24",0.413007898011157,0,0,0
"568",568,568,568,568,568,568,568,"L6016370_2017",2017,1,33314,0.6817191,-1.243423,0.3199727,-0.2630949,-0.4006648,-1.414019,0.01957043,0.3784614,-0.6117395,2.279339,0,"6/25/2017","2017-06-25",43.35187,-124.3142,"L6016370","obs403230","S37788757","2017-06-25",0.182449838286671,0,0,0
"569",569,569,569,569,569,569,569,"L6016839_2017",2017,1,33333,0.6817191,-0.6766881,-0.4370419,-0.2630949,-0.4006648,-1.108145,0.7092001,-0.5761486,3.119465,-0.07379465,0,"6/25/2017","2017-06-25",44.47279,-123.5368,"L6016839","obs272653","S37790851","2017-06-25",0.52824733910465,0,0,0
"570",570,570,570,570,570,570,570,"L6018382_2017",2017,1,33408,0.6230701,-0.5420887,-0.285639,-0.2630949,-0.4006648,-1.389966,-0.5789927,0.1399034,-0.07688135,2.080121,0,"6/24/2017","2017-06-24",44.42051,-124.0756,"L6018382","obs20174","S37797764","2017-06-24",0.208185863041529,0,0,0
"571",571,571,571,571,571,571,571,"L6018400_2017",2017,1,33409,0.6230701,-0.7581562,0.3502533,-0.2630949,-0.4006648,-0.8820955,0.421911,-0.01117078,2.002563,1.126504,0,"6/24/2017","2017-06-24",44.39313,-123.8307,"L6018400","obs20174","S37797831","2017-06-24",0.576796471442444,0,0,0
"572",572,572,572,572,572,572,572,"39",2017,1,33485,0.740368,-0.6979407,-0.4067613,-0.2630949,-0.4006648,1.653599,1.47839,-0.2700756,-0.7974649,-0.8034719,1,"6/26/2017","2017-06-26",44.38917,-123.302,"L6021265","obs272653","S37811665","2017-06-26",0.517580921154646,0,679.741760253906,0.169635612152139
"573",573,573,573,573,573,573,573,"L6023700_2017",2017,1,33561,0.6817191,-1.516164,1.470635,-0.2630949,-0.4006648,-0.8043078,0.3252694,-1.11684,1.705195,1.034763,0,"6/25/2017","2017-06-25",44.29047,-123.8534,"L6023700","obs407406","S37822254","2017-06-25",0.290292997970852,1,0,0
"574",574,574,574,574,574,574,574,"L6025581_2017",2017,1,33658,0.799017,-0.6377251,1.864283,-0.2630949,-0.4006648,-1.500266,0.009348606,0.5023435,0.8062426,2.293683,0,"6/27/2017","2017-06-27",42.38736,-124.4196,"L6025581","obs244487","S37832195","2017-06-27",0.394422830883129,0,0,0
"575",575,575,575,575,575,575,575,"25",2017,1,33661,0.740368,0.9880948,-0.285639,-0.2630949,0.6323905,1.484318,-0.01961127,0.4852158,-0.7248464,0.8208356,1,"6/26/2017","2017-06-26",44.1885,-123.1473,"L6025717","obs294899","S37832900","2017-06-26",0.740923169014588,0,0,0.0165313284924274
"576",576,576,576,576,576,576,576,"L6026053_2017",2017,1,3047,-0.667207447427036,-0.393320833344323,-0.406761331322251,-0.263094913901091,0.632390529287552,0.00331767950767015,1.34694595588468,0.192835933833323,0.982932579604032,0.951095080730133,0,"6/2/2017","2017-06-02",43.12912,-124.31547,"L6026053","obs194608,obs272653","G2509509","2017-06-02",0.63674910211918,1,0,0
"577",577,577,577,577,577,577,577,"L6027639_2017",2017,1,33726,0.3884742,-0.8537927,1.22839,-0.2630949,-0.4006648,-0.2475152,0.5992203,-0.4811469,0.8446434,-0.6518966,0,"6/20/2017","2017-06-20",44.02237,-123.1103,"L6027639","obs531511","S37841353","2017-06-20",0.3246560683119,1,0,0
"578",578,578,578,578,578,578,578,"52",2017,1,33832,0.799017,-1.11945,-0.4370419,-0.2630949,-0.4006648,0.2272723,0.5941941,0.1128951,-0.312624,-0.3894337,0,"6/27/2017","2017-06-27",44.40816,-123.3367,"L6030273","obs29084","S37855268","2017-06-27",0.378353920377335,0,0,0.394540490403777
"579",579,579,579,579,579,579,579,"52",2017,1,33833,0.799017,-1.080487,-0.4370419,-0.2630949,-0.4006648,0.2046171,0.996034,-0.1518775,-0.309592,-0.3596783,0,"6/27/2017","2017-06-27",44.40675,-123.3382,"L6030284","obs29084","S37855323","2017-06-27",0.315979241701119,0,0,0.394540490403777
"580",580,580,580,580,580,580,580,"L6030295_2017",2017,1,33834,0.799017,-1.045066,-0.4370419,-0.2630949,-0.4006648,0.4254612,1.81423,0.8358405,-0.2291507,-0.306757,0,"6/27/2017","2017-06-27",44.40319,-123.338,"L6030295","obs29084","S37855352","2017-06-27",0.604595666744902,1,0,0
"581",581,581,581,581,581,581,581,"L6030305_2017",2017,1,33836,0.799017,-1.016729,-0.4976031,-0.2630949,-0.4006648,0.5853269,1.479686,0.8734692,-0.01762787,-0.295596,0,"6/27/2017","2017-06-27",44.40077,-123.3387,"L6030305","obs29084","S37855381","2017-06-27",0.686254157229517,0,0,0
"582",582,582,582,582,582,582,582,"38",2017,1,33838,0.799017,-0.942345,-0.4976031,-0.2630949,-0.4006648,0.3431006,0.9926057,-0.5037851,0.2126896,-0.2870374,0,"6/27/2017","2017-06-27",44.39851,-123.3472,"L6030318","obs29084","S37855427","2017-06-27",0.360371247619181,1,0,0.220671682902305
"583",583,583,583,583,583,583,583,"38",2017,1,33839,0.799017,-0.9281766,-0.4976031,-0.2630949,-0.4006648,0.2649829,1.473752,-0.3665944,-0.00571339,-0.2068755,1,"6/27/2017","2017-06-27",44.39901,-123.3484,"L6030327","obs29084","S37855448","2017-06-27",0.336984797753581,0,0,0.220671682902305
"584",584,584,584,584,584,584,584,"L6030336_2017",2017,1,33840,0.799017,-0.903382,-0.4370419,-0.2630949,-0.4006648,0.2392099,0.90917,-0.7254891,0.1421511,-0.2051388,0,"6/27/2017","2017-06-27",44.40055,-123.3476,"L6030336","obs29084","S37855469","2017-06-27",0.285511208387485,0,0,0
"585",585,585,585,585,585,585,585,"L6030351_2017",2017,1,33841,0.799017,-0.8537927,-0.4370419,-0.2630949,-0.4006648,0.0470862,0.7394105,-0.5589527,-0.1801279,-0.150488,0,"6/27/2017","2017-06-27",44.40458,-123.3475,"L6030351","obs29084","S37855588","2017-06-27",0.237485113795907,0,0,0
"586",586,586,586,586,586,586,586,"L6030360_2017",2017,1,33842,0.799017,-0.7510721,-0.4370419,-0.2630949,-0.4006648,0.790902,1.817867,1.273781,-0.7163589,-0.3552679,0,"6/27/2017","2017-06-27",44.40076,-123.3299,"L6030360","obs29084","S37855636","2017-06-27",0.696465673896175,1,0,0
"587",587,587,587,587,587,587,587,"L6030373_2017",2017,1,33843,0.799017,-0.708567,-0.4370419,-0.2630949,-0.4006648,0.9806616,1.881031,0.0206705,0.2707925,-0.485694,0,"6/27/2017","2017-06-27",44.39752,-123.3276,"L6030373","obs29084","S37855669","2017-06-27",0.627555264803334,1,0,0
"588",588,588,588,588,588,588,588,"L6030606_2017",2017,1,33846,0.799017,-0.4358259,-0.4370419,-0.2630949,-0.4006648,-1.701191,-0.4320886,3.415773,-0.6964242,2.144094,0,"6/27/2017","2017-06-27",43.97357,-124.139,"L6030606","obs407406","S37858003","2017-06-27",0.734404141856342,1,0,0
